plane u v itype x0 y0 irot nvertices vx_0 vy_0 vx_1 vy_1 vx_2 vy_2 vx_3 vy_3 vx_4 vy_4 vx_5 vy_5 vx_6 vy_6 icassette_0 icassette_1 trigRate trigLinks dataRate_ld dataLinks_ld dataRate_hd dataLinks_hd MB wagon isEngine nROCs power mrot phi HDorLD hash hash_hdld dataPp0 trigPp0 dataPp0_type trigPp0_type engineType
12 8 3 FO 1088.37 435.02 0 6 1088.4 338.4 1172.1 386.7 1172.1 483.4 1088.4 531.7 1004.6 483.4 1004.6 386.7 1088.4 338.4 0 0 0.0 0.0 0.452 1.0 0.426 1.0 10 0 True 3 3.6 0 21.787 0 1208030 1208030 12000.0 0.0 A None W
12 8 4 FO 1004.64 580.03 0 6 1004.6 483.4 1088.4 531.7 1088.4 628.4 1004.6 676.7 920.9 628.4 920.9 531.7 1004.6 483.4 0 0 0.0 0.0 0.472 1.0 0.444 1.0 11 0 True 3 3.6 0 30.0 0 1208040 1208040 12000.0 0.0 A None W
12 8 5 FO 920.92 725.04 4 6 920.9 628.4 1004.6 676.7 1004.6 773.4 920.9 821.7 837.2 773.4 837.2 676.7 920.9 628.4 0 1 0.0 0.0 0.46 1.0 0.434 1.0 6 0 True 3 3.6 0 38.213 0 1208050 1208050 12100.0 0.0 A None W
12 8 6 FO 837.2 870.05 4 6 837.2 773.4 920.9 821.7 920.9 918.4 837.2 966.7 753.5 918.4 753.5 821.7 837.2 773.4 0 1 0.0 0.0 0.436 1.0 0.413 1.0 5 0 True 3 3.6 0 46.102 0 1208060 1208060 12100.0 0.0 A None W
12 8 7 FO 753.48 1015.06 4 6 753.5 918.4 837.2 966.7 837.2 1063.4 753.5 1111.7 669.8 1063.4 669.8 966.7 753.5 918.4 0 1 0.0 0.0 0.402 1.0 0.385 1.0 4 0 True 3 3.6 0 53.413 0 1208070 1208070 12100.0 0.0 A None W
12 8 8 FO 669.765 1160.067 1 6 753.495 1111.691 753.429 1208.377 669.771 1256.677 586.005 1208.391 586.071 1111.705 669.729 1063.405 753.495 1111.691 1 0 0.0 0.0 0.35 1.0 0.341 1.0 109 1 False 3 3.6 0 60.0 0 1208080 1208080 12200.0 0.0 A None N
12 8 9 bOe 586.043 1305.076 2 5 669.755 1353.45 502.282 1353.377 502.347 1256.691 586.005 1208.391 669.771 1256.677 669.755 1353.45 0.0 0.0 1 0 0.0 0.0 0.192 1.0 0.192 1.0 108 1 False 3 3.6 0 65.818 0 1208090 1208090 12200.0 0.0 A None N
12 9 0 aOe 1506.97 0.0 0 4 1507.0 -96.7 1507.0 96.7 1423.2 48.3 1423.2 -48.3 1507.0 -96.7 0.0 0.0 0.0 0.0 0 0 0.0 0.0 0.144 1.0 0.144 1.0 9 1 False 3 3.6 0 0.0 0 1209000 1209000 12000.0 0.0 A None N
12 9 1 bOe 1423.25 145.01 1 5 1507.0 96.7 1423.2 241.7 1339.5 193.3 1339.5 96.7 1423.2 48.3 1507.0 96.7 0.0 0.0 0 0 0.0 0.0 0.192 1.0 0.192 1.0 8 1 False 3 3.6 0 5.818 0 1209010 1209010 12000.0 0.0 A None N
12 9 2 FOe 1339.53 290.02 0 6 1339.5 193.3 1423.2 241.7 1423.2 338.4 1339.5 386.7 1255.8 338.4 1255.8 241.7 1339.5 193.3 0 0 0.0 0.0 0.339 1.0 0.331 1.0 7 1 False 3 3.6 0 12.216 0 1209020 1209020 12000.0 0.0 A None N
12 9 3 FO 1255.81 435.02 0 6 1255.8 338.4 1339.5 386.7 1339.5 483.4 1255.8 531.7 1172.1 483.4 1172.1 386.7 1255.8 338.4 0 0 0.0 0.0 0.354 1.0 0.343 1.0 10 1 False 3 3.6 0 19.106 0 1209030 1209030 12000.0 0.0 A None E
12 9 4 FO 1172.09 580.03 0 6 1172.1 483.4 1255.8 531.7 1255.8 628.4 1172.1 676.7 1088.4 628.4 1088.4 531.7 1172.1 483.4 0 0 0.0 0.0 0.367 1.0 0.355 1.0 11 1 False 3 3.6 0 26.329 0 1209040 1209040 12000.0 0.0 A None E
12 9 5 FO 1088.37 725.04 4 6 1088.4 628.4 1172.1 676.7 1172.1 773.4 1088.4 821.7 1004.6 773.4 1004.6 676.7 1088.4 628.4 0 0 0.0 0.0 0.369 1.0 0.358 1.0 11 0 False 3 3.6 0 33.67 0 1209050 1209050 12000.0 0.0 A None N
12 9 6 FO 1004.64 870.05 4 6 1004.6 773.4 1088.4 821.7 1088.4 918.4 1004.6 966.7 920.9 918.4 920.9 821.7 1004.6 773.4 0 1 0.0 0.0 0.36 1.0 0.35 1.0 6 0 False 3 3.6 0 40.894 0 1209060 1209060 12100.0 0.0 A None N
12 9 7 FOe 920.92 1015.06 4 6 920.9 918.4 1004.6 966.7 1004.6 1063.4 920.9 1111.7 837.2 1063.4 837.2 966.7 920.9 918.4 0 1 0.0 0.0 0.346 1.0 0.337 1.0 5 0 False 3 3.6 0 47.784 0 1209070 1209070 12100.0 0.0 A None N
12 9 8 bOe 837.2 1160.06 1 5 920.9 1111.7 837.2 1256.7 753.5 1208.4 753.5 1111.7 837.2 1063.4 920.9 1111.7 0.0 0.0 0 1 0.0 0.0 0.192 1.0 0.192 1.0 4 0 False 3 3.6 0 54.183 0 1209080 1209080 12100.0 0.0 A None N
12 9 9 aOe 753.485 1305.074 1 4 837.245 1256.75 669.755 1353.45 669.771 1256.677 753.429 1208.377 837.245 1256.75 0.0 0.0 0.0 0.0 1 0 0.0 0.0 0.144 1.0 0.144 1.0 109 1 False 3 3.6 0 60.0 0 1209090 1209090 12200.0 0.0 A None N
12 10 3 aOe 1423.25 435.02 0 4 1423.2 338.4 1423.2 531.7 1339.5 483.4 1339.5 386.7 1423.2 338.4 0.0 0.0 0.0 0.0 0 0 0.0 0.0 0.144 1.0 0.144 1.0 10 1 False 3 3.6 0 16.996 0 1210030 1210030 12000.0 0.0 A None N
12 10 4 bOe 1339.53 580.03 1 5 1423.2 531.7 1339.5 676.7 1255.8 628.4 1255.8 531.7 1339.5 483.4 1423.2 531.7 0.0 0.0 0 0 0.0 0.0 0.192 1.0 0.192 1.0 11 1 False 3 3.6 0 23.413 0 1210040 1210040 12000.0 0.0 A None N
12 10 5 dOe 1255.81 725.04 0 5 1255.8 628.4 1297.7 652.5 1213.9 797.5 1172.1 773.4 1172.1 676.7 1255.8 628.4 0.0 0.0 0 0 0.0 0.0 0.144 1.0 0.144 1.0 11 1 False 2 2.4 0 30.0 0 1210050 1210050 12000.0 0.0 A None N
12 10 6 bOe 1172.09 870.05 1 5 1255.8 821.7 1172.1 966.7 1088.4 918.4 1088.4 821.7 1172.1 773.4 1255.8 821.7 0.0 0.0 0 0 0.0 0.0 0.192 1.0 0.192 1.0 11 0 False 3 3.6 0 36.587 0 1210060 1210060 12000.0 0.0 A None N
12 10 7 aOe 1088.37 1015.06 1 4 1172.1 966.7 1004.6 1063.4 1004.6 966.7 1088.4 918.4 1172.1 966.7 0.0 0.0 0.0 0.0 0 1 0.0 0.0 0.144 1.0 0.144 1.0 6 0 False 3 3.6 0 43.004 0 1210070 1210070 12100.0 0.0 A None N
13 1 2 dIe -0.002 290.016 4 5 -83.718 338.396 -83.729 316.578 83.695 316.564 83.705 338.382 0.047 386.682 -83.718 338.396 0.0 0.0 1 1 4.038 5.0 1.51 2.0 1.51 2.0 102 0 False 3 3.6 0 90.0 1 1301020 1301021 13300.0 13310.0 A A N
13 1 3 FI -83.725 435.025 2 6 0.047 386.682 -0.018 483.368 -83.763 531.718 -167.442 483.382 -167.463 386.746 -83.718 338.396 0.047 386.682 1 1 4.666 5.0 2.376 3.0 2.642 3.0 102 0 False 6 7.2 0 100.894 1 1301030 1301031 13300.0 13310.0 A A N
13 1 4 FI -167.438 580.028 2 6 -83.763 531.718 -83.742 628.355 -167.487 676.705 -251.166 628.368 -251.187 531.732 -167.442 483.382 -83.763 531.718 1 1 2.765 3.0 1.54 2.0 1.57 2.0 102 0 False 6 7.2 0 106.102 1 1301040 1301041 13300.0 13310.0 A A N
13 1 5 FI -251.161 725.037 2 6 -167.487 676.705 -167.466 773.341 -251.21 821.691 -334.889 773.355 -334.91 676.718 -251.166 628.368 -167.487 676.705 1 1 1.885 2.0 1.136 2.0 1.133 2.0 102 0 True 6 7.2 0 109.107 1 1301050 1301051 13300.0 13310.0 A A N
13 1 6 FM -334.883 870.046 5 6 -251.21 821.691 -251.139 918.414 -334.884 966.764 -418.613 918.341 -418.634 821.705 -334.889 773.355 -251.21 821.691 1 1 1.398 2.0 0.667 1.0 0.623 1.0 104 1 False 3 3.6 0 111.052 0 1301060 1301060 13300.0 13310.0 A A N
13 1 7 FO -418.605 1015.054 5 6 -334.884 966.764 -334.863 1063.4 -418.608 1111.75 -502.287 1063.414 -502.358 966.691 -418.613 918.341 -334.884 966.764 1 1 1.221 2.0 0.521 1.0 0.486 1.0 104 1 False 3 3.6 0 112.411 0 1301070 1301070 13300.0 13310.0 A A E
13 1 8 FO -502.328 1160.063 5 6 -418.608 1111.75 -418.587 1208.386 -502.331 1256.736 -586.01 1208.4 -586.031 1111.764 -502.287 1063.414 -418.608 1111.75 1 1 1.053 2.0 0.392 1.0 0.376 1.0 104 0 True 3 3.6 0 113.413 0 1301080 1301080 13300.0 13310.0 A A W
13 1 9 FOe -586.041 1305.066 5 6 -502.331 1256.736 -502.31 1353.373 -586.055 1401.723 -669.734 1353.386 -669.755 1256.75 -586.01 1208.4 -502.331 1256.736 1 1 0.891 2.0 0.322 1.0 0.316 1.0 104 0 False 3 3.6 0 114.183 0 1301090 1301090 13300.0 13310.0 A A N
13 2 0 gIe 334.88 0.0 3 6 334.9 96.7 316.0 85.8 316.0 -85.8 334.9 -96.7 418.6 -48.3 418.6 48.3 334.9 96.7 0 0 5.53 6.0 2.527 3.0 2.527 3.0 0 0 False 6 7.2 0 0.0 1 1302000 1302001 13001.0 13010.0 B A N
13 2 1 dIe 251.16 145.01 3 5 251.2 241.7 232.3 230.8 316.0 85.8 334.9 96.7 334.9 193.3 251.2 241.7 0.0 0.0 0 1 4.038 5.0 1.51 2.0 1.51 2.0 2 0 False 3 3.6 0 30.0 1 1302010 1302011 13100.0 13110.0 A A N
13 2 2 gIe 167.44 290.015 4 6 83.705 338.382 83.695 316.564 232.305 230.764 251.195 241.682 251.129 338.368 167.471 386.668 83.705 338.382 1 0 5.53 6.0 2.527 3.0 2.527 3.0 100 0 False 6 7.2 0 60.0 1 1302020 1302021 13201.0 13210.0 B A N
13 2 3 FI 83.718 435.023 2 6 167.471 386.668 167.405 483.355 83.747 531.655 -0.018 483.368 0.047 386.682 83.705 338.382 167.471 386.668 1 1 4.651 5.0 2.381 3.0 2.65 3.0 103 0 False 6 7.2 0 79.107 1 1302030 1302031 13300.0 13310.0 A A N
13 2 4 FI -0.005 580.032 2 6 83.747 531.655 83.682 628.341 -0.063 676.691 -83.742 628.355 -83.763 531.718 -0.018 483.368 83.747 531.655 1 1 2.978 4.0 1.632 2.0 1.68 2.0 103 0 False 6 7.2 0 90.0 1 1302040 1302041 13300.0 13310.0 A A N
13 2 5 FI -83.718 725.036 2 6 -0.063 676.691 0.008 773.414 -83.737 821.764 -167.466 773.341 -167.487 676.705 -83.742 628.355 -0.063 676.691 1 1 2.024 3.0 1.195 2.0 1.202 2.0 103 0 True 6 7.2 0 96.587 1 1302050 1302051 13300.0 13310.0 A A N
13 2 6 FM -167.441 870.044 5 6 -83.737 821.764 -83.716 918.4 -167.46 966.75 -251.139 918.414 -251.21 821.691 -167.466 773.341 -83.737 821.764 1 1 1.483 2.0 0.709 1.0 0.657 1.0 105 1 False 3 3.6 0 100.893 0 1302060 1302060 13300.0 13310.0 A A N
13 2 7 FM -251.163 1015.053 5 6 -167.46 966.75 -167.439 1063.386 -251.184 1111.736 -334.863 1063.4 -334.884 966.764 -251.139 918.414 -167.46 966.75 1 1 1.225 2.0 0.561 1.0 0.526 1.0 105 1 False 3 3.6 0 103.898 0 1302070 1302070 13300.0 13310.0 A A E
13 2 8 FO -334.885 1160.061 5 6 -251.184 1111.736 -251.163 1208.373 -334.908 1256.723 -418.587 1208.386 -418.608 1111.75 -334.863 1063.4 -251.184 1111.736 1 1 1.052 2.0 0.426 1.0 0.405 1.0 105 0 True 3 3.6 0 106.102 0 1302080 1302080 13300.0 13310.0 A A W
13 2 9 FO -418.608 1305.07 5 6 -334.908 1256.723 -334.887 1353.359 -418.631 1401.709 -502.31 1353.373 -502.331 1256.736 -418.587 1208.386 -334.908 1256.723 1 1 0.955 2.0 0.341 1.0 0.333 1.0 105 0 False 3 3.6 0 107.784 0 1302090 1302090 13300.0 13310.0 A A N
13 2 10 aOe -502.321 1450.074 2 4 -418.56 1498.432 -586.055 1401.723 -502.31 1353.373 -418.631 1401.709 -418.56 1498.432 0.0 0.0 0.0 0.0 1 1 0.763 1.0 0.144 1.0 0.144 1.0 105 0 False 3 3.6 0 109.107 0 1302100 1302100 13300.0 13310.0 A A N
13 3 0 FI 502.32 0.0 0 6 502.3 -96.7 586.0 -48.3 586.0 48.3 502.3 96.7 418.6 48.3 418.6 -48.3 502.3 -96.7 0 0 3.751 4.0 1.98 3.0 2.091 3.0 0 0 False 6 7.2 0 0.0 1 1303000 1303001 13001.0 13010.0 B A N
13 3 1 FI 418.6 145.01 1 6 418.6 48.3 502.3 96.7 502.3 193.3 418.6 241.7 334.9 193.3 334.9 96.7 418.6 48.3 0 1 4.651 5.0 2.381 3.0 2.65 3.0 3 0 False 6 7.2 0 19.107 1 1303010 1303011 13100.0 13110.0 A A N
13 3 2 FI 334.88 290.02 1 6 334.9 193.3 418.6 241.7 418.6 338.4 334.9 386.7 251.2 338.4 251.2 241.7 334.9 193.3 0 1 4.666 5.0 2.376 3.0 2.642 3.0 2 0 False 6 7.2 0 40.894 1 1303020 1303021 13100.0 13110.0 A A N
13 3 3 FI 251.16 435.022 1 6 334.895 386.655 334.829 483.341 251.171 531.641 167.405 483.355 167.471 386.668 251.129 338.368 334.895 386.655 1 0 3.751 4.0 1.98 3.0 2.091 3.0 100 0 False 6 7.2 0 60.0 1 1303030 1303031 13201.0 13210.0 B A N
13 3 4 FI 167.438 580.031 1 6 251.171 531.641 251.155 628.414 167.497 676.714 83.682 628.341 83.747 531.655 167.405 483.355 251.171 531.641 1 0 2.778 3.0 1.545 2.0 1.576 2.0 101 0 False 6 7.2 0 73.898 1 1303040 1303041 13200.0 13210.0 A A N
13 3 5 FI 83.715 725.039 1 6 167.497 676.714 167.432 773.4 83.687 821.75 0.008 773.414 -0.063 676.691 83.682 628.341 167.497 676.714 1 0 2.021 3.0 1.202 2.0 1.209 2.0 101 0 False 6 7.2 0 83.414 1 1303050 1303051 13200.0 13210.0 A A N
13 3 6 FM 0.002 870.043 5 6 83.687 821.75 83.708 918.386 -0.037 966.736 -83.716 918.4 -83.737 821.764 0.008 773.414 83.687 821.75 1 1 1.525 2.0 0.716 1.0 0.664 1.0 106 1 False 3 3.6 0 90.0 0 1303060 1303060 13300.0 13310.0 A A N
13 3 7 FM -83.721 1015.051 5 6 -0.037 966.736 -0.016 1063.373 -83.76 1111.723 -167.439 1063.386 -167.46 966.75 -83.716 918.4 -0.037 966.736 1 1 1.282 2.0 0.584 1.0 0.548 1.0 106 1 False 3 3.6 0 94.715 0 1303070 1303070 13300.0 13310.0 A A E
13 3 8 FO -167.443 1160.06 5 6 -83.76 1111.723 -83.739 1208.359 -167.484 1256.709 -251.163 1208.373 -251.184 1111.736 -167.439 1063.386 -83.76 1111.723 1 1 1.118 2.0 0.45 1.0 0.425 1.0 106 0 True 3 3.6 0 98.213 0 1303080 1303080 13300.0 13310.0 A A W
13 3 9 FO -251.165 1305.069 5 6 -167.484 1256.709 -167.413 1353.432 -251.158 1401.782 -334.887 1353.359 -334.908 1256.723 -251.163 1208.373 -167.484 1256.709 1 1 1.032 2.0 0.352 1.0 0.342 1.0 106 0 False 3 3.6 0 100.894 0 1303090 1303090 13300.0 13310.0 A A N
13 3 10 bOe -334.883 1450.086 2 5 -251.137 1498.418 -418.56 1498.432 -418.631 1401.709 -334.887 1353.359 -251.158 1401.782 -251.137 1498.418 0.0 0.0 1 1 0.853 1.0 0.192 1.0 0.192 1.0 106 0 False 3 3.6 0 103.004 0 1303100 1303100 13300.0 13310.0 A A N
13 4 0 FI 669.76 0.0 0 6 669.8 -96.7 753.5 -48.3 753.5 48.3 669.8 96.7 586.0 48.3 586.0 -48.3 669.8 -96.7 0 0 2.33 3.0 1.329 2.0 1.347 2.0 0 0 True 6 7.2 0 0.0 1 1304000 1304001 13001.0 13010.0 B A N
13 4 1 FI 586.04 145.01 0 6 586.0 48.3 669.8 96.7 669.8 193.3 586.0 241.7 502.3 193.3 502.3 96.7 586.0 48.3 0 0 2.778 3.0 1.545 2.0 1.576 2.0 1 0 False 6 7.2 0 13.898 1 1304010 1304011 13000.0 13010.0 A A N
13 4 2 FI 502.32 290.02 1 6 502.3 193.3 586.0 241.7 586.0 338.4 502.3 386.7 418.6 338.4 418.6 241.7 502.3 193.3 0 1 2.978 4.0 1.632 2.0 1.68 2.0 3 0 False 6 7.2 0 30.0 1 1304020 1304021 13100.0 13110.0 A A N
13 4 3 FI 418.6 435.02 1 6 418.6 338.4 502.3 386.7 502.3 483.4 418.6 531.7 334.9 483.4 334.9 386.7 418.6 338.4 0 1 2.765 3.0 1.54 2.0 1.57 2.0 2 0 False 6 7.2 0 46.102 1 1304030 1304031 13100.0 13110.0 A A N
13 4 4 FI 334.88 580.029 1 6 418.645 531.714 418.579 628.4 334.921 676.7 251.155 628.414 251.171 531.641 334.829 483.341 418.645 531.714 1 0 2.33 3.0 1.329 2.0 1.347 2.0 100 0 True 6 7.2 0 60.0 1 1304040 1304041 13201.0 13210.0 B A N
13 4 5 FI 251.158 725.038 1 6 334.921 676.7 334.855 773.386 251.197 821.686 167.432 773.4 167.497 676.714 251.155 628.414 334.921 676.7 1 0 1.902 2.0 1.131 2.0 1.13 2.0 101 0 True 6 7.2 0 70.894 1 1304050 1304051 13200.0 13210.0 A A N
13 4 6 FM 167.435 870.046 1 6 251.197 821.686 251.132 918.373 167.387 966.723 83.708 918.386 83.687 821.75 167.432 773.4 251.197 821.686 1 0 1.505 2.0 0.707 1.0 0.655 1.0 107 0 False 3 3.6 0 79.107 0 1304060 1304060 13200.0 13210.0 A A N
13 4 7 FM 83.722 1015.05 1 6 167.387 966.723 167.408 1063.359 83.663 1111.709 -0.016 1063.373 -0.037 966.736 83.708 918.386 167.387 966.723 1 0 1.264 2.0 0.59 1.0 0.554 1.0 110 0 False 3 3.6 0 85.285 0 1304070 1304070 13200.0 13211.0 A B N
13 4 8 FO -0.001 1160.059 1 6 83.663 1111.709 83.734 1208.432 -0.01 1256.782 -83.739 1208.359 -83.76 1111.723 -0.016 1063.373 83.663 1111.709 1 0 1.096 2.0 0.467 1.0 0.438 1.0 111 0 True 3 3.6 0 90.0 0 1304080 1304080 13200.0 13210.0 A A W
13 4 9 FO -83.718 1305.076 5 6 -0.01 1256.782 0.011 1353.418 -83.734 1401.768 -167.413 1353.432 -167.484 1256.709 -83.739 1208.359 -0.01 1256.782 1 0 1.039 2.0 0.367 1.0 0.355 1.0 111 0 False 3 3.6 0 93.67 0 1304090 1304090 13200.0 13210.0 A A N
13 4 10 FOe -167.44 1450.085 5 6 -83.734 1401.768 -83.713 1498.405 -167.458 1546.755 -251.137 1498.418 -251.158 1401.782 -167.413 1353.432 -83.734 1401.768 1 0 0.887 2.0 0.313 1.0 0.308 1.0 111 0 False 3 3.6 0 96.587 0 1304100 1304100 13200.0 13210.0 A A N
13 5 0 FM 837.2 0.0 0 6 837.2 -96.7 920.9 -48.3 920.9 48.3 837.2 96.7 753.5 48.3 753.5 -48.3 837.2 -96.7 0 0 1.641 2.0 0.764 1.0 0.704 1.0 9 0 False 3 3.6 0 0.0 0 1305000 1305000 13000.0 13010.0 A A N
13 5 1 FI 753.48 145.01 0 6 753.5 48.3 837.2 96.7 837.2 193.3 753.5 241.7 669.8 193.3 669.8 96.7 753.5 48.3 0 0 1.902 2.0 1.131 2.0 1.13 2.0 1 0 True 6 7.2 0 10.894 1 1305010 1305011 13000.0 13010.0 A A N
13 5 2 FI 669.76 290.02 0 6 669.8 193.3 753.5 241.7 753.5 338.4 669.8 386.7 586.0 338.4 586.0 241.7 669.8 193.3 0 0 2.021 3.0 1.202 2.0 1.209 2.0 1 0 False 6 7.2 0 23.414 1 1305020 1305021 13000.0 13010.0 A A N
13 5 3 FI 586.04 435.02 1 6 586.0 338.4 669.8 386.7 669.8 483.4 586.0 531.7 502.3 483.4 502.3 386.7 586.0 338.4 0 1 2.024 3.0 1.195 2.0 1.202 2.0 3 0 True 6 7.2 0 36.587 1 1305030 1305031 13100.0 13110.0 A A N
13 5 4 FI 502.32 580.03 1 6 502.3 483.4 586.0 531.7 586.0 628.4 502.3 676.7 418.6 628.4 418.6 531.7 502.3 483.4 0 1 1.885 2.0 1.136 2.0 1.133 2.0 2 0 True 6 7.2 0 49.107 1 1305040 1305041 13100.0 13110.0 A A N
13 5 5 FM 418.6 725.036 1 6 502.345 676.686 502.279 773.373 418.621 821.673 334.855 773.386 334.921 676.7 418.579 628.4 502.345 676.686 1 0 1.641 2.0 0.764 1.0 0.704 1.0 109 0 False 3 3.6 0 60.0 0 1305050 1305050 13200.0 13210.0 A A N
13 5 6 FM 334.878 870.045 1 6 418.621 821.673 418.555 918.359 334.897 966.659 251.132 918.373 251.197 821.686 334.855 773.386 418.621 821.673 1 0 1.404 2.0 0.664 1.0 0.62 1.0 108 0 False 3 3.6 0 68.948 0 1305060 1305060 13200.0 13210.0 A A N
13 5 7 FM 251.155 1015.054 1 6 334.897 966.659 334.882 1063.432 251.137 1111.782 167.408 1063.359 167.387 966.723 251.132 918.373 334.897 966.659 1 0 1.23 2.0 0.559 1.0 0.525 1.0 107 0 True 3 3.6 0 76.102 0 1305070 1305070 13200.0 13210.0 A A W
13 5 8 FO 167.447 1160.066 1 6 251.137 1111.782 251.158 1208.418 167.413 1256.768 83.734 1208.432 83.663 1111.709 167.408 1063.359 251.137 1111.782 1 0 1.095 2.0 0.441 1.0 0.418 1.0 110 0 True 3 3.6 0 81.787 0 1305080 1305080 13200.0 13211.0 A B W
13 5 9 FO 83.724 1305.075 1 6 167.413 1256.768 167.434 1353.405 83.69 1401.755 0.011 1353.418 -0.01 1256.782 83.734 1208.432 167.413 1256.768 1 0 1.035 2.0 0.364 1.0 0.352 1.0 111 1 False 3 3.6 0 86.329 0 1305090 1305090 13200.0 13210.0 A A E
13 5 10 bOe 0.002 1450.083 2 5 83.711 1498.391 -83.713 1498.405 -83.734 1401.768 0.011 1353.418 83.69 1401.755 83.711 1498.391 0.0 0.0 1 0 0.871 1.0 0.192 1.0 0.192 1.0 111 1 False 3 3.6 0 90.0 0 1305100 1305100 13200.0 13210.0 A A N
13 6 0 FM 1004.64 0.0 0 6 1004.6 -96.7 1088.4 -48.3 1088.4 48.3 1004.6 96.7 920.9 48.3 920.9 -48.3 1004.6 -96.7 0 0 1.313 2.0 0.592 1.0 0.557 1.0 9 0 True 3 3.6 0 0.0 0 1306000 1306000 13000.0 13010.0 A A W
13 6 1 FM 920.92 145.01 0 6 920.9 48.3 1004.6 96.7 1004.6 193.3 920.9 241.7 837.2 193.3 837.2 96.7 920.9 48.3 0 0 1.404 2.0 0.664 1.0 0.62 1.0 8 0 False 3 3.6 0 8.948 0 1306010 1306010 13000.0 13010.0 A A N
13 6 2 FM 837.2 290.02 0 6 837.2 193.3 920.9 241.7 920.9 338.4 837.2 386.7 753.5 338.4 753.5 241.7 837.2 193.3 0 0 1.505 2.0 0.707 1.0 0.655 1.0 7 0 False 3 3.6 0 19.107 0 1306020 1306020 13000.0 13010.0 A A N
13 6 3 FM 753.48 435.02 4 6 753.5 338.4 837.2 386.7 837.2 483.4 753.5 531.7 669.8 483.4 669.8 386.7 753.5 338.4 0 1 1.525 2.0 0.716 1.0 0.664 1.0 6 1 False 3 3.6 0 30.0 0 1306030 1306030 13100.0 13110.0 A A N
13 6 4 FM 669.76 580.03 4 6 669.8 483.4 753.5 531.7 753.5 628.4 669.8 676.7 586.0 628.4 586.0 531.7 669.8 483.4 0 1 1.483 2.0 0.709 1.0 0.657 1.0 5 1 False 3 3.6 0 40.893 0 1306040 1306040 13100.0 13110.0 A A N
13 6 5 FM 586.04 725.04 4 6 586.0 628.4 669.8 676.7 669.8 773.4 586.0 821.7 502.3 773.4 502.3 676.7 586.0 628.4 0 1 1.398 2.0 0.667 1.0 0.623 1.0 4 1 False 3 3.6 0 51.052 0 1306050 1306050 13100.0 13110.0 A A N
13 6 6 FM 502.32 870.044 1 6 586.045 821.659 586.029 918.432 502.371 966.732 418.555 918.359 418.621 821.673 502.279 773.373 586.045 821.659 1 0 1.313 2.0 0.592 1.0 0.557 1.0 109 0 True 3 3.6 0 60.0 0 1306060 1306060 13200.0 13210.0 A A W
13 6 7 FO 418.603 1015.061 1 6 502.371 966.732 502.305 1063.418 418.647 1111.718 334.882 1063.432 334.897 966.659 418.555 918.359 502.371 966.732 1 0 1.21 2.0 0.51 1.0 0.478 1.0 108 0 True 3 3.6 0 67.589 0 1306070 1306070 13200.0 13210.0 A A W
13 6 8 FO 334.88 1160.07 1 6 418.647 1111.718 418.582 1208.405 334.837 1256.755 251.158 1208.418 251.137 1111.782 334.882 1063.432 418.647 1111.718 1 0 1.085 2.0 0.429 1.0 0.406 1.0 107 1 False 3 3.6 0 73.898 0 1306080 1306080 13200.0 13210.0 A A E
13 6 9 FO 251.167 1305.073 1 6 334.837 1256.755 334.858 1353.391 251.113 1401.741 167.434 1353.405 167.413 1256.768 251.158 1208.418 334.837 1256.755 1 0 1.0 2.0 0.35 1.0 0.34 1.0 110 1 False 3 3.6 0 79.106 0 1306090 1306090 13200.0 13211.0 A B E
13 6 10 FOe 167.444 1450.082 1 6 251.113 1401.741 251.134 1498.377 167.39 1546.727 83.711 1498.391 83.69 1401.755 167.434 1353.405 251.113 1401.741 1 0 0.881 2.0 0.31 1.0 0.305 1.0 111 1 False 3 3.6 0 83.413 0 1306100 1306100 13200.0 13210.0 A A N
13 7 0 FO 1172.09 0.0 0 6 1172.1 -96.7 1255.8 -48.3 1255.8 48.3 1172.1 96.7 1088.4 48.3 1088.4 -48.3 1172.1 -96.7 0 0 1.077 2.0 0.456 1.0 0.43 1.0 9 1 False 3 3.6 0 0.0 0 1307000 1307000 13000.0 13010.0 A A E
13 7 1 FO 1088.37 145.01 0 6 1088.4 48.3 1172.1 96.7 1172.1 193.3 1088.4 241.7 1004.6 193.3 1004.6 96.7 1088.4 48.3 0 0 1.21 2.0 0.51 1.0 0.478 1.0 8 0 True 3 3.6 0 7.589 0 1307010 1307010 13000.0 13010.0 A A W
13 7 2 FM 1004.64 290.02 0 6 1004.6 193.3 1088.4 241.7 1088.4 338.4 1004.6 386.7 920.9 338.4 920.9 241.7 1004.6 193.3 0 0 1.23 2.0 0.559 1.0 0.525 1.0 7 0 True 3 3.6 0 16.102 0 1307020 1307020 13000.0 13010.0 A A W
13 7 3 FM 920.92 435.02 0 6 920.9 338.4 1004.6 386.7 1004.6 483.4 920.9 531.7 837.2 483.4 837.2 386.7 920.9 338.4 0 0 1.264 2.0 0.59 1.0 0.554 1.0 10 0 False 3 3.6 0 25.285 0 1307030 1307030 13000.0 13011.0 A B N
13 7 4 FM 837.2 580.03 4 6 837.2 483.4 920.9 531.7 920.9 628.4 837.2 676.7 753.5 628.4 753.5 531.7 837.2 483.4 0 1 1.282 2.0 0.584 1.0 0.548 1.0 6 1 False 3 3.6 0 34.715 0 1307040 1307040 13100.0 13110.0 A A E
